Nome;;tempo;superior;heur;gap;;;;;;;;;;;;;;;;;;
data/setII/n1000_1000_0.10_0.75.sukp;947;1.024611;256092.000000;-100000000000000000000.000000;100000000000000000000.000000;256092.000000;1;1;1.024666;1.662845;164048341;2000;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n1000_1000_0.15_0.85.sukp;398;1.035038;254071.000000;-100000000000000000000.000000;100000000000000000000.000000;254071.000000;1;1;1.035027;1.998429;244675560;2000;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n1000_985_0.10_0.75.sukp;957;1.023612;259643.000000;-100000000000000000000.000000;100000000000000000000.000000;259643.000000;1;1;1.023626;1.652863;161759357;1985;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n1000_985_0.15_0.85.sukp;428;1.034469;242329.000000;-100000000000000000000.000000;100000000000000000000.000000;242329.000000;1;1;1.034474;1.970598;241283744;1985;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n100_100_0.10_0.75.sukp;658;1.129395;22290.010424;10570.000000;1.108799;22653.736118;271;35;1.001122;1.045244;3241674;200;5;bestsol in 168;0.732720;79;relaxation;0.751166;166;11;11;gulosa;gulosa.config
data/setI/n100_100_0.15_0.85.sukp;713;1.132401;24024.301298;7434.000000;2.231679;24812.220183;193;41;1.008870;1.052827;3724298;200;5;bestsol in 171;0.878763;12;gulosa;0.735424;118;8;8;gulosa;gulosa.config
data/setI/n100_85_0.10_0.75.sukp;546;1.228231;19595.250000;9997.000000;0.960113;20148.750000;268;50;1.000074;1.026083;2940085;185;5;bestsol in 259;0.918873;19;gulosa;0.750668;163;9;9;gulosa;gulosa.config
data/setI/n100_85_0.15_0.85.sukp;616;1.228022;23631.971223;10409.000000;1.270340;24641.710175;207;44;1.009124;1.041970;3559795;185;5;bestsol in 171;0.751053;75;gulosa;0.748965;131;6;6;gulosa;gulosa.config
data/setI/n185_200_0.10_0.75.sukp;1999;1.009303;37308.015735;1495.000000;23.955194;37330.515292;8;9;1.008744;1.096068;7200919;385;5;bestsol in 4;0.588865;3;gulosa;0.721635;8;3;3;gulosa;gulosa.config
data/setI/n185_200_0.15_0.85.sukp;2301;1.017705;39334.542033;1354.000000;28.050622;39334.542033;6;7;1.017099;1.116086;10343039;385;5;bestsol in 6;1.016423;5;gulosa;0.602497;6;4;4;gulosa;gulosa.config
data/setI/n200_185_0.10_0.75.sukp;2002;1.090521;39349.706113;1293.000000;29.432874;39379.705126;8;9;1.017605;1.090364;7094695;385;5;bestsol in 4;0.630665;3;gulosa;0.738812;8;3;3;gulosa;gulosa.config
data/setI/n200_185_0.15_0.85.sukp;2308;1.096498;45969.522017;2069.000000;21.218232;45969.522017;6;7;1.095337;1.192175;10264251;385;5;bestsol in 5;0.985628;4;gulosa;0.664299;6;3;3;gulosa;gulosa.config
data/setI/n200_200_0.10_0.75.sukp;2027;1.060632;42414.672558;2617.000000;15.207364;42474.671388;7;8;1.007924;1.090308;7994239;400;5;bestsol in 6;0.902215;5;gulosa;0.700830;7;4;4;gulosa;gulosa.config
data/setI/n200_200_0.15_0.85.sukp;2476;1.094681;47592.556488;2271.000000;19.956652;47592.556488;5;6;1.093994;1.196569;11241760;400;5;bestsol in 5;1.093213;4;gulosa;0.602616;5;4;4;gulosa;gulosa.config
data/setI/n285_300_0.10_0.75.sukp;4142;1.100904;58015.132089;364.000000;158.382231;58015.132089;1;1;1.099955;1.220652;15522330;585;5;bestsol in 1;1.098639;0;gulosa;0.334644;1;1;1;gulosa;gulosa.config
data/setI/n285_300_0.15_0.85.sukp;3846;1.002875;79903.000000;-100000000000000000000.000000;100000000000000000000.000000;79903.000000;1;1;1.002999;1.133619;22037557;585;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n300_285_0.10_0.75.sukp;4065;1.112914;58001.545849;632.000000;90.774598;58001.545849;1;1;1.111771;1.206110;15589986;585;5;bestsol in 1;1.110324;0;gulosa;0.354697;1;1;1;gulosa;gulosa.config
data/setI/n300_285_0.15_0.85.sukp;3812;1.003210;82620.000000;-100000000000000000000.000000;100000000000000000000.000000;82620.000000;1;1;1.003394;1.124772;21916613;585;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n300_300_0.10_0.75.sukp;4206;1.168779;59076.342820;330.000000;178.019221;59076.342820;1;1;1.167770;1.280446;15954042;600;5;bestsol in 1;1.166283;0;gulosa;0.370037;1;1;1;gulosa;gulosa.config
data/setI/n300_300_0.15_0.85.sukp;3607;1.003234;79497.000000;-100000000000000000000.000000;100000000000000000000.000000;79497.000000;1;1;1.003381;1.142342;23468949;600;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n385_400_0.10_0.75.sukp;3499;1.003797;99923.000000;-100000000000000000000.000000;100000000000000000000.000000;99923.000000;1;1;1.003870;1.143819;26926899;785;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n385_400_0.15_0.85.sukp;2441;1.005452;105285.000000;-100000000000000000000.000000;100000000000000000000.000000;105285.000000;1;1;1.005474;1.184276;38695287;785;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n400_385_0.10_0.75.sukp;3376;1.003873;109659.000000;-100000000000000000000.000000;100000000000000000000.000000;109659.000000;1;1;1.003870;1.134695;27191323;785;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n400_385_0.15_0.85.sukp;2362;1.005550;111438.000000;-100000000000000000000.000000;100000000000000000000.000000;111438.000000;1;1;1.005651;1.179964;39221199;785;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n400_400_0.10_0.75.sukp;3226;1.004121;110734.000000;-100000000000000000000.000000;100000000000000000000.000000;110734.000000;1;1;1.004182;1.152199;28172251;800;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n400_400_0.15_0.85.sukp;2255;1.005960;110287.000000;-100000000000000000000.000000;100000000000000000000.000000;110287.000000;1;1;1.005941;1.191181;39921079;800;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n485_500_0.10_0.75.sukp;2343;1.005841;134077.000000;-100000000000000000000.000000;100000000000000000000.000000;134077.000000;1;1;1.005895;1.178316;41664558;985;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n485_500_0.15_0.85.sukp;1626;1.008951;132821.000000;-100000000000000000000.000000;100000000000000000000.000000;132821.000000;1;1;1.008956;1.249422;61247925;985;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n500_485_0.10_0.75.sukp;2438;1.005895;136842.000000;-100000000000000000000.000000;100000000000000000000.000000;136842.000000;1;1;1.005984;1.170506;41200022;985;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n500_485_0.15_0.85.sukp;1720;1.008831;136058.000000;-100000000000000000000.000000;100000000000000000000.000000;136058.000000;1;1;1.008818;1.246171;61205717;985;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n500_500_0.10_0.75.sukp;2429;1.006399;133920.000000;-100000000000000000000.000000;100000000000000000000.000000;133920.000000;1;1;1.006406;1.183295;42382006;1000;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n500_500_0.15_0.85.sukp;1616;1.009222;136513.000000;-100000000000000000000.000000;100000000000000000000.000000;136513.000000;1;1;1.009334;1.254999;62535269;1000;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n585_600_0.10_0.75.sukp;1818;1.008489;148381.000000;-100000000000000000000.000000;100000000000000000000.000000;148381.000000;1;1;1.008632;1.241555;59609542;1185;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n585_600_0.15_0.85.sukp;1235;1.012941;145585.000000;-100000000000000000000.000000;100000000000000000000.000000;145585.000000;1;1;1.012929;1.353467;87040407;1185;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n600_585_0.10_0.75.sukp;1842;1.010014;150828.000000;-100000000000000000000.000000;100000000000000000000.000000;150828.000000;1;1;1.009971;1.251397;59618966;1185;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n600_585_0.15_0.85.sukp;1350;1.012655;148499.000000;-100000000000000000000.000000;100000000000000000000.000000;148499.000000;1;1;1.012619;1.345380;87034207;1185;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n600_600_0.10_0.75.sukp;1728;1.009120;143966.000000;-100000000000000000000.000000;100000000000000000000.000000;143966.000000;1;1;1.009096;1.252311;60989294;1200;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n600_600_0.15_0.85.sukp;1318;1.014114;145802.000000;-100000000000000000000.000000;100000000000000000000.000000;145802.000000;1;1;1.014072;1.368286;89080079;1200;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n685_700_0.10_0.75.sukp;1535;1.012461;172597.000000;-100000000000000000000.000000;100000000000000000000.000000;172597.000000;1;1;1.012504;1.323986;79902541;1385;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n685_700_0.15_0.85.sukp;1163;1.018083;176348.000000;-100000000000000000000.000000;100000000000000000000.000000;176348.000000;1;1;1.018131;1.472373;118586856;1385;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n700_685_0.10_0.75.sukp;1538;1.011382;168928.000000;-100000000000000000000.000000;100000000000000000000.000000;168928.000000;1;1;1.011388;1.327933;79911525;1385;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n700_685_0.15_0.85.sukp;1030;1.016949;180506.000000;-100000000000000000000.000000;100000000000000000000.000000;180506.000000;1;1;1.016946;1.487454;118597840;1385;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n700_700_0.10_0.75.sukp;1433;1.012771;178999.000000;-100000000000000000000.000000;100000000000000000000.000000;178999.000000;1;1;1.012770;1.331164;81525045;1400;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n700_700_0.15_0.85.sukp;1032;1.016802;174963.000000;-100000000000000000000.000000;100000000000000000000.000000;174963.000000;1;1;1.016803;1.506386;121569227;1400;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n785_800_0.10_0.75.sukp;1203;1.015050;198511.000000;-100000000000000000000.000000;100000000000000000000.000000;198511.000000;1;1;1.015056;1.442698;105432440;1585;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n785_800_0.15_0.85.sukp;1037;1.022068;198466.000000;-100000000000000000000.000000;100000000000000000000.000000;198466.000000;1;1;1.022075;1.618234;154262360;1585;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n800_785_0.10_0.75.sukp;1331;1.015791;199087.000000;-100000000000000000000.000000;100000000000000000000.000000;199087.000000;1;1;1.015850;1.419501;105451104;1585;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n800_785_0.15_0.85.sukp;989;1.022221;203385.000000;-100000000000000000000.000000;100000000000000000000.000000;203385.000000;1;1;1.022240;1.649001;154265416;1585;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n800_800_0.10_0.75.sukp;1274;1.016455;199704.000000;-100000000000000000000.000000;100000000000000000000.000000;199704.000000;1;1;1.016510;1.437096;107256424;1600;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n800_800_0.15_0.85.sukp;962;1.023613;201951.000000;-100000000000000000000.000000;100000000000000000000.000000;201951.000000;1;1;1.023632;1.642610;157008152;1600;5;0.000000;0;0;0;gulosa;gulosa.config
data/setI/n85_100_0.10_0.75.sukp;517;1.227593;17263.936950;7360.000000;1.345644;18022.890216;318;69;1.004573;1.031180;3053797;185;5;bestsol in 267;0.759180;20;relaxation;0.724253;195;9;9;gulosa;gulosa.config
data/setI/n85_100_0.15_0.85.sukp;599;1.182503;19419.034425;8103.000000;1.396524;20196.419357;274;52;1.000105;1.037218;3675138;185;5;bestsol in 254;0.907691;23;relaxation;0.680430;164;13;13;gulosa;gulosa.config
data/setII/n885_900_0.10_0.75.sukp;1275;1.019454;213148.000000;-100000000000000000000.000000;100000000000000000000.000000;213148.000000;1;1;1.019431;1.553201;131974770;1785;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n885_900_0.15_0.85.sukp;726;1.027430;224102.000000;-100000000000000000000.000000;100000000000000000000.000000;224102.000000;1;1;1.027696;1.804037;196844417;1785;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n900_885_0.10_0.75.sukp;1140;1.019548;224463.000000;-100000000000000000000.000000;100000000000000000000.000000;224463.000000;1;1;1.019722;1.533327;131966194;1785;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n900_885_0.15_0.85.sukp;796;1.027709;228723.000000;-100000000000000000000.000000;100000000000000000000.000000;228723.000000;1;1;1.027747;1.774315;196886745;1785;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n900_900_0.10_0.75.sukp;1181;1.020111;215897.000000;-100000000000000000000.000000;100000000000000000000.000000;215897.000000;1;1;1.020131;1.536714;134013594;1800;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n900_900_0.15_0.85.sukp;760;1.027630;229950.000000;-100000000000000000000.000000;100000000000000000000.000000;229950.000000;1;1;1.027630;1.786463;199903225;1800;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n985_1000_0.10_0.75.sukp;1005;1.023027;252203.000000;-100000000000000000000.000000;100000000000000000000.000000;252203.000000;1;1;1.023071;1.655253;161764077;1985;5;0.000000;0;0;0;gulosa;gulosa.config
data/setII/n985_1000_0.15_0.85.sukp;453;1.033413;242674.000000;-100000000000000000000.000000;100000000000000000000.000000;242674.000000;1;1;1.033509;2.013092;241287616;1985;5;0.000000;0;0;0;gulosa;gulosa.config
